Portal,Id,DateScraped,ArticleId,DateCreated,IpAddress,UserName,CommentText,InResponseToCommentId,Upvotes,DownVotes
Delfi,81576848,30/03/2014 12:16:13,64399114,29/03/2014 09:17:00,78.57.138.170,:))))))))))))))))))))))))),"Izraelis visaip atstatinėja savo istorinę tėvynė, kuri egzistavo prieš 2000 metų, o Rusija savo gimtosios teritorijos(ne SSRS užgrobtų valstybių) jau negali atsistatyt, kurią nesenai suskaldė masonų darbininkai Leninas, Trockis, Chruščiovas(tikras vardas Solomon Perlmutter) Jie sėkmingai naikino Rusiją komunizmu, ne veltui jie pirmiausiai puolė išdraskyt istorinę Rusiją ir ne veltui Chruščiovas vykdė Ukrainos genocidą, per kurį milijonus iššaudė, Kijevas tai Rusijos šaknys, pamatas, tūkstantmečius buvo Rusija, &quot;Kijevo Rusia&quot; vadinosi seniau Rusija, istorijos vadovėlius atsiverskit. Čia tas pats, kaip Vilnius, (mūsų kraštas, miestas nuo seno) su aplinkiniais kraštais būtų atiduotas lenkams ir mes jį prisijungtumėm atgal.

Nikita Kruschev [future Soviet premier] was in charge of the 1931/32 &quot;famine&quot; in the Ukraine, which killed 7 million. A truly authorised ‘holocaust’ of non-Jews, accordingly it only gets a tiny fraction of the attention afforded to a certain Zionist propaganda coup. Khruschev reportedly was born Solomon Perlmutter which would explain why the distinctly non-Ukrainian looking &quot;Kruschev&quot; was so willing to oversee the officially approved holocaust of millions of his so-called &quot;countrymen.&quot;

“Levas Trockis. Pasaulinės revoliucijos paslaptis”",0,19,10
Delfi,81576850,30/03/2014 12:16:13,64399114,29/03/2014 09:17:00,78.56.5.219,o,gramatiniu klaidu gausa liudija tavo tautybe ir specialybe,81576726,10,9
Delfi,81576852,30/03/2014 12:16:36,64399100,29/03/2014 09:17:00,78.58.38.47,lietuvis,"Avine, a nematai kad paskui anie saka ,,mes blaivi buvom, tik policijas nematem&quot;, pats tu tada stotum jei gatavs butum, o policija tik numeri uzsirasytu???????",81576708,23,5
Delfi,81576856,30/03/2014 12:16:36,64399100,29/03/2014 09:17:00,77.96.235.166,england,"ne pirmas toks ivykis ir kas is to ,gaus vairuotojes kelis metus pataisos kolonijoi ir viskas,o zmoniu nebeprikelsi.jau kiek tokiu &quot;ereliu&quot; teise teismai .uz vistos vagyste daugiau duoda nei uz zmoniu uzmusima.kol nebus bananu saly uz tokius griestos bausmes ,tol tokie girti gaidosai traiskis zmones .",0,33,0
Delfi,81576868,30/03/2014 12:16:36,64399100,29/03/2014 09:17:00,78.56.246.116,Hugo,Triguba žmogžudystę iki 10 metu .,0,40,0
Delfi,81576874,30/03/2014 12:16:13,64399114,29/03/2014 09:18:00,78.60.163.155,"tokia pat sava, kaip ir mėnulyje","Totorių ten žemė, o ne rusų. Bet koks referendumas, kur gyventojai yra ištremti o balsuoja okupantai yra neteisėtas. Pasidomėkit, kaip buvo pravedamas referendumas vakarų sacharoj. Ten galėjo balsuoti tik tie, kas gyveno iki Maroko okupacijos.",81576728,8,7
Delfi,81576880,30/03/2014 12:16:13,64399114,29/03/2014 09:18:00,78.60.223.132,O kur gi Janukoviciaus klounada vakar turejo buti 'spados konferencija'?,"O kur gi Janukoviciaus klounada juk vakar turejo buti 'spados konferencija'? O paskui zaliu zmogeliuku zygis i Kijeva?
Nergi neatsirado kam spargalkes paskaityti? Tai scenarijus nelabai grazus gaunasi.",0,3,4
Delfi,81576886,30/03/2014 12:16:36,64399100,29/03/2014 09:18:00,217.9.254.197,Zedas,bravo idiotams. ir begantiems ir vejantiems.,0,7,32
Delfi,81576890,30/03/2014 12:16:13,64399114,29/03/2014 09:18:00,78.56.125.29,Šiaip jau,"Šiuo metu labai gera proga visus Kremlinus močitj v sortirie.Didžiųjų valstybių piolitikai šį darbą atlikę pasauliui užtikrintų ramų ir sotų gyvenimą...nes pasakyta -komunistiniai įsitikinimai ne ideologija,bet beprotybės forma.Kremliaus čiabūvių elgesys bei veiksmai gyva šio apibrėžimo iliustracija.Paprastai agresyvūs sielos ligoniai(liaudiškai bepročiai) gauna raminamųjų bei gyvena izoliuotai.",0,5,6
Delfi,81576896,30/03/2014 12:16:13,64399114,29/03/2014 09:18:00,78.57.138.170,to kremlin,"pasiskaityk komentarus vakarietiškuose portaluose, kaip CNN ir t.t. ir aiškink jiems, kad jie Kremliaus propagandistai

tai ten kas antras varo ant savo pačių vakarų, pilna apie masonus komentuojančių, tai Putinas nupirko pusę vakarų piliečių? ir jie dirba Putino troliais..., kokiu idijotu reikia būt....",81576806,30,20
Delfi,81576898,30/03/2014 12:16:36,64399100,29/03/2014 09:18:00,78.62.104.88,jo,"I belange reikia pareigunus uzdaryti uz zmogzudyste, ko cia vaikytis, tik besivaikydami ir pridaro nelaimiu",0,7,75
Delfi,81576900,30/03/2014 12:16:13,64399114,29/03/2014 09:18:00,188.69.209.19,ES,"Kas tu toks kad jisai tau skambintu,masone tu.Žiurėk ne LTV2 gaidžiu kanala,o nors isijung savo prezidento CNN žines ir žinosi šiek tiek teisybės troli...",81576656,6,4
Delfi,81576908,30/03/2014 12:16:36,64399100,29/03/2014 09:19:00,158.129.19.69,japis,"As nesuprantu kodel pas mus bijo oradet saudyt i persekiojama automobili... Paleistu apkaba i automobili, pats vaoruotojas sustotu. Jeigu nesustotu, galima butu taikytis ir saut i vairuotoja",0,43,4
Delfi,81576914,30/03/2014 12:16:26,64399102,29/03/2014 09:19:00,83.181.166.32,Zladiejus,"Man atrodo,kad Obama reikia bausti kaip ir Putina.Tai du didziausi pasaulio banditai verti tik mirties",0,17,8
Delfi,81576922,30/03/2014 12:16:36,64399100,29/03/2014 09:19:00,193.219.152.27,KIESA,ir ka toks daunas gaus 4metus atviroje kolonijoje?,0,17,1
Delfi,81576930,30/03/2014 12:16:36,64399100,29/03/2014 09:19:00,78.60.55.125,f,uzmust toki vauruotoja vietoj!!!,0,19,1
Delfi,81576946,30/03/2014 12:16:36,64399100,29/03/2014 09:19:00,78.62.43.40,to Jei,"Nusišneki- toks girtas kvailys galėjo ir nesivejamas įlėkt į kokią pilną autobuso laukiančių žmonių stotelę ir užmušt gal 10-15 ar plotis į pilną mažų vaikų šeimyninį miniveną. Arba pervažiuot tavo paties vaiką ar motiną. Patenkintas būtum, humaniste?",81576780,250,6
Delfi,81576950,30/03/2014 12:16:13,64399114,29/03/2014 09:20:00,82.135.141.109,Pranašas,"Iš šono žiūrint-tai tikri draugeliai. Pasiskambina, pasišneka, o paskui atgal į savo smėlio dėžes karo žaisti su švininiais kareivėliais. Jeigu kartais išbėga iš žaidimų kiemo, tuoj TETIS ir MAMA ( o gal 2 TĖČIAI) diržiuko, diržiuko. Viskas gerai, ko švininiai kareivėliai yra švininiai. na bet čia jau kaip TĖVELIAI palieps......",0,2,3
Delfi,81576954,30/03/2014 12:16:36,64399100,29/03/2014 09:20:00,91.187.180.123,Bambaliniai mužikėliai,"Prisiskraidė bambalinis ilgam ... gaila nekaltai žuvusiųjų, užuojauta velionių artimiesiems ... kai kuriems nenulaikantiems liežuvio už dantų, derėtu užčiaupti snukius, bet,matomai, jie irgi bambaliniai gaideliai",0,33,0
Delfi,81576960,30/03/2014 12:16:36,64399100,29/03/2014 09:20:00,78.61.98.83,Rusiškas supratimas ir rusiškas vairavimo stilius,"- štai, kas yra mūsų valstybės didžiausia nelaimė.",0,11,10
Delfi,81576966,30/03/2014 12:16:13,64399114,29/03/2014 09:20:00,212.52.54.6,Va,"Ne buvo ne vienos dienos kad ne rasytu apie Putina. Reiskia tai zmogus kuris traukia demesi, nors patys lojat, o bijot iki isterijos.",0,8,6
Delfi,81576972,30/03/2014 12:16:13,64399114,29/03/2014 09:20:00,46.36.67.112,delfi,"gal klaidas issitaisykit , pries paleisdami straipsni i viesa erdve!!!",0,5,2
Delfi,81576976,30/03/2014 12:16:36,64399100,29/03/2014 09:20:00,188.69.209.80,dd,gaidys,0,5,0
Delfi,81576980,30/03/2014 12:16:36,64399100,29/03/2014 09:20:00,78.63.42.67,nu jo,.tokie gaideliai kaip tu ir lakstai..padorus zmogus nebegs nei nuo policijos nei dar nuo kazko.o va tokie snargliai jau vien pamate ima sikcioti i kelnes,81576898,19,0
Delfi,81576986,30/03/2014 12:16:36,64399100,29/03/2014 09:21:00,5.20.206.179,apsispręsk pagaliau,o jie ką darė??? ne girtą banditą gaudė ???,81576780,7,0
Delfi,81576988,30/03/2014 12:16:36,64399100,29/03/2014 09:21:00,94.244.100.150,KA reiskia,"Ka reiskia mentai kalti? Kalti tevas ir motina, kad toki idijota uzaugino. turi keistis istatymai,mentai nieko nepakeis,ne jie sodina uz grotu zmones o istatymai",0,43,0
Delfi,81577000,30/03/2014 12:16:36,64399100,29/03/2014 09:21:00,78.63.56.80,As,"Siulau eismo taisykliu pataisa, uz nepaklusima policijos reikalavimui sustoti 5 stukos baudos ir teisiu netekima 5 metams. Tokiu atveju ir kazkiek ikalusiam bus naudingiau sustoti nei begti, ir nereikes kaip isprotejusiems vaikytis miestuose ir rizikuoti nekaltu zmoniu givybemis, uzteks tik nr uzsirasyti.",0,25,2
Delfi,81577002,30/03/2014 12:16:13,64399114,29/03/2014 09:21:00,78.61.8.96,Šlovė Lietuvai ir laisvo pasaulio žmonėms,"bus vėl sutramdytas ligoniukas bailiukas, kuris bijodamas Janukoviciaus likimo leidosi i avantiura su ukraina ir tapo besmegeniu tautos &quot;didvyriu&quot;. Taciau dabar vel kyla jam pavojus is savo tautos del smunkancios ekonomikos sumane dabar jau VAKARAMS ŠIKNĄ PALAIŽYTI :)) kad padetu issigelbeti. AUKSTAI KILSI - ZEMAI KRISI.",0,7,5
Delfi,81577004,30/03/2014 12:16:36,64399100,29/03/2014 09:21:00,84.15.177.83,SS,"Istatymas numato tik iki 8 metu,jei gailesis susvelnins bausme trecdaliu liks 5.5 metu,o paskui uz gera elgesi paleis po 2.5 metu.",81576868,10,1
Delfi,81577008,30/03/2014 12:16:36,64399100,29/03/2014 09:21:00,78.56.114.83,r,"O advokatai ir teisinė sistema tokius gindami nužudė tūkstančiais, tad ką čia šneki, pirma sukramtyk, poto praryk.",81576814,17,1
Delfi,81577012,30/03/2014 12:16:36,64399100,29/03/2014 09:21:00,78.60.143.54,"manau,kad...",...kai proto nėra (kai jis užpiltas degtine) joks variklių galingumo ribojimas neturi prasmės.,81575960,9,0
Delfi,81577030,30/03/2014 12:16:13,64399114,29/03/2014 09:22:00,78.58.88.74,Algis,"Rusija maža valstybė,išvystyta pramone,tačiau trūksta žemės,kad galėtų išmaitinti liaudį. Praverstų Moldavija,nors mažytės Baltijos valstybės,todėl ir kariauja.Gal iš durnumo,gal pralošė kortomis.,,?Nebėra kur taškyti finansų.Bet Rusijos valdžios niekas niekada neišgėręs nesupranta.Einu îkalsiu butelį ,tada pratęsiu mintį.",0,4,4
Delfi,81577036,30/03/2014 12:16:36,64399100,29/03/2014 09:22:00,79.132.173.226,x,"Galejo atsipirkt bauda ir masinos nevairavimu, o dqbar sedes...",0,13,1
Delfi,81577038,30/03/2014 12:16:13,64399114,29/03/2014 09:22:00,86.62.133.67,Putinas,Paskambino po to kai obama apsilanke pas arabu seichus.,0,11,4
Delfi,81577044,30/03/2014 12:16:13,64399114,29/03/2014 09:22:00,77.79.62.123,as,"ne Putino izulumas, o protas !!!! cia jums ne LT politikai :))",0,10,12
Delfi,81577046,30/03/2014 12:16:36,64399100,29/03/2014 09:22:00,81.149.191.97,man,"tai cia biski kazkas nesirisa.. A6 bego, atsitrenke i taxa, taxe visi zuvo, bet A6 galas sumaitotas.. tai ka jie atbulomis bego? Aisku, kitas dalykas, kuris tik dar kart patvirtina, jog vokieciu masinos bent jau saugios, o tie visi renault ir kitoks sudas, tai popierinis karstas vazinet...",0,8,1
Delfi,81577048,30/03/2014 12:16:36,64399100,29/03/2014 09:22:00,78.60.70.140,gaila,"uz 3 givybes berods iki 10 metu teduoda,tai kur teisingumas. Uzuojauta artimiesiem",0,10,0
Delfi,81577050,30/03/2014 12:16:36,64399100,29/03/2014 09:22:00,87.247.73.208,arnas,"as teises turiu jau 14 metu-girtas nei kart nevaziavau,greiti esu virsijas-bet pasiseke-nepagavo=),visalaik dirza uzsisegu-ne del to,kad bauda reiks moket,o del savo saugumo...ir aplamai stengiuos atsargiau vazinet,nes zinau,kad mano patirtis ir tu jaunu vairuotoju parengimas neaiskiose firmose skiriasi per visa dramblio bb ilgi-tai man kaip daznai vazinejamciam nera jokia naujiena,kad jaunimelis norejo gauti teises,mokejo babkes uz kursus,bet tuose kursuose juos taip ir mokino-PAZIUREKIT ATIDZIAU GATVESE I MOKOMASIAS MASINAS-IR PAMATYSIT KAD DALIS INSTRUKTORIU MOKINDAMI VAIRUOT SU MOBILIAKAIS BAZARINA-as tai maciau,gaila fotkiu nepadariau,buciau sita proga ikeles i delfi-straipsnis aiskesnis butu-KOKS MOKYTOJAS TOKIE IR MOKINIAI",0,9,2
Delfi,81577052,30/03/2014 12:16:13,64399114,29/03/2014 09:22:00,78.63.89.39,Mukas,"Atšilimo pradžia? Putinas grąžina karinę techniką Ukrainai, Putinas ieško (ar vaidina ieškantį) diplomatinių kelių... Ar reikia suprasti, kad Rusijos caro vaikiškas įsižeidimas jau praėjo?",0,5,3
Delfi,81577054,30/03/2014 12:16:13,64399114,29/03/2014 09:22:00,212.117.1.105,ss,atsibodo jau . Galetu pasisaudyti be atominiu ginklu ir issiaikinti.,0,0,3
Delfi,81577056,30/03/2014 12:16:36,64399100,29/03/2014 09:22:00,78.56.19.37,ddd,ir vel geraij zinomas baustas o kas isto zuvo nekalti vel bus isteisntas nes musu teisejai korumpuoti vel paleis is teismo sales,0,5,0
Delfi,81577060,30/03/2014 12:16:36,64399100,29/03/2014 09:22:00,78.63.42.67,nu jo.,gaidelis esi avineli.nudubasinti koks alkasas tavo gimine paziureciau kaip giedotum tada.kur policija buvo ir t.t. ir panasiai,81576828,28,2
Delfi,81577062,30/03/2014 12:16:36,64399100,29/03/2014 09:23:00,83.189.196.29,Susaudyt,Susaudyt vietoje toki meslo maisa,0,20,1
Delfi,81577066,30/03/2014 12:16:13,64399114,29/03/2014 09:23:00,78.61.237.57,Abramovičius pažadėjo Putini snukį išmalti,jei reikės iš Londono persikraustyti į Jakutską,0,25,6
Delfi,81577080,30/03/2014 12:16:13,64399114,29/03/2014 09:23:00,212.122.69.1,na,"Obama prazilo ne todel ,kad krymas prisijunge prie Rusijos . O todel kad Krymo zmones nepasirinko vakaru civilizcijos modeli.",0,16,11
Delfi,81577084,30/03/2014 12:16:37,64399100,29/03/2014 09:23:00,78.56.114.83,r,Tave į psichuškę už tokias mintis ilgam gydymui.,81576898,62,6
Delfi,81577086,30/03/2014 12:16:13,64399114,29/03/2014 09:23:00,78.63.99.98,nu jo...,"susodino savo statytinius ir tai pavadino&quot;teiseta vyriausybe&quot;, dydieji &quot;demokratai&quot;. pirma rinkimus surenkit,isrinkit teiseta valdzia,o dabar kazkokie neaiskus typeliai sedi ir valdzia vaidyna. ir tik putojasi patys dydziausi banditai pasaulio budami.blem kad pykta del tokiu dvigubu standartu....",0,7,2
Delfi,81577088,30/03/2014 12:16:13,64399114,29/03/2014 09:23:00,78.61.33.77,Klaipeda,"Jei neuzauga butu turejes proto,but neuzvires tos koses",81577044,9,12
Delfi,81577094,30/03/2014 12:16:37,64399100,29/03/2014 09:23:00,82.135.138.102,pilietis,"Kodėl policija vaikosi vairuotojus, tik įtardama, kad gal išgėręs..., o jeigu būtų blaivas? Jeigu nesustojo stabdomas, tai tikrai nesustos, kol nepadarys skaudžios nelaimės. Nepateisinu girtų už vairo, bet nepateisinu ir vaikymosi, kodėl žuvo nekalti žmonės ? Ar policija irgi prisidėjo prie šios tragedijos ?",0,12,64
Delfi,81577096,30/03/2014 12:16:13,64399114,29/03/2014 09:23:00,78.60.163.155,ir tu atsiversk vadovėlį,"Dabartinė rusija kilo ne iš Kijevo rusios o iš Mongolų ordų, dėl to ir mentalitetas toks aziatiškas. Per visą savo istoriją rusai keliaklupsčiavo prieš bet kokį šeimininką - nuo chano iki putino. Valdovai buvo ne renkami o skiriami. Putiną irgi Jelcinas paskyrė.",81576848,9,9
Delfi,81577110,30/03/2014 12:16:37,64399100,29/03/2014 09:24:00,78.58.38.47,lietuvis,"jau viena policininka nuteise uz saudyma , kai pries kokius 8 metus nepilnameti netycia nusove, tai vat, musu dauniskoje teisineje sistemoje, ir yra precedentas, kad saudyt negalima",81576908,23,1
Delfi,81577114,30/03/2014 12:16:13,64399114,29/03/2014 09:24:00,78.58.77.236,santas,"chebra aneksavau Kryma, o dabar galim kalbetis jei norit, o ne tai gal ir I Ukraina paisiu truputi. Ar ilgai cia ruskiai taip tyciosis ? toks dalykas jiems taip lengvai neturi nuslysti.Vakaru pasaulis turi eiti savo nustatytu keliu.",0,5,7
Delfi,81577116,30/03/2014 12:16:13,64399114,29/03/2014 09:24:00,88.222.12.24,Reugt,"I buda, putpalaiki! =]",81576666,2,5
Delfi,81577128,30/03/2014 12:16:37,64399100,29/03/2014 09:24:00,77.90.64.41,PRB,Duoti galą kankinant. Ne kitaip.,0,6,2
Delfi,81577138,30/03/2014 12:16:37,64399100,29/03/2014 09:24:00,82.145.220.148,audi,duskit pavidolei,0,1,14
Delfi,81577140,30/03/2014 12:16:37,64399100,29/03/2014 09:24:00,79.160.29.246,klp,"LT keliuose siaucia teroras.Valdzia tik sneka, bet praktiskai nesiima jokiu zygiu uzkirsti kelia tokioms eismo nelaimems.LT keliuose priviso daugybe tokiu &quot;keliu gaideliu&quot;, kurie jauciasi nebaudziami, nes uz KET pazeidimus LT ,bausmes yra tiesiog juokingos.Kodel nenusiuncia nors vieno kito protingesnio pareiguno i Skandinavija, kad nusirasytu ju istatymus ir bausmes uz ju nesilaikyma.Neatsiranda ka pasiusti?Ten is tikruju yra ko pasimokinti.Kiek dar reikes auku, kad vldzia nors pirsta pajudintu del zmoniu saugumo?",0,14,2
Delfi,81577142,30/03/2014 12:16:13,64399114,29/03/2014 09:24:00,63.141.204.204,AZIJOS FASISTAI,"PANASIAI HITLERIS ELGESI IS PRADZIU UZGROBIA SALI ,PO TO SU KAIMYNINEM SALIM PASIRASO NEPUOLIMA SUTARTI ,O PO KIEK LAIKO IR JAS UZPUOLA",0,10,5
Delfi,81577144,30/03/2014 12:16:13,64399114,29/03/2014 09:24:00,84.210.172.201,ar neatsibo dar?,"o tuos neadekvačius straipsnio turiniui padavinimus kažkas sąmoningai kuria, ar tiesog iš durnumo. gal žurnalistams reiktų tiesiog išspaustinti info, o ar tai įžūlu ar tai kas nors kitą palikti spręsti skaitytojui? kiek straipselių yra užsakyta išspausdinti kasdien su Putino pavarde žeminančiame kontekste pavadinime???",0,8,5
Delfi,81577146,30/03/2014 12:16:37,64399100,29/03/2014 09:25:00,89.190.107.23,Jexx,"Taxi meganas buvo tik vienas, kuri Gintas is krasuonos vairavo, tai negi cia ji nukirto asilas tas su a6?",0,10,0
Delfi,81577154,30/03/2014 12:16:37,64399100,29/03/2014 09:25:00,212.117.1.105,ss,gaidziai zino kad teisine sistema silpna ir daro ka nori... per svelnios visdar bausmes uztokius zygdarbius,0,118,4
Delfi,81577156,30/03/2014 12:16:13,64399114,29/03/2014 09:25:00,84.15.179.14,djmx,"B.Obamos vizitas pas „naftos šeichus“ taip išgąsdino V.Putiną, jog jis pats JAV pasiūlė derėtis
JAV prezidento Baracko Obamos vizitas į Saudo Arabiją, kurios naftos ištekliai gali pakirsti Rusijos ekonomiką, Vladimirui Putinui įvarė baimės. Jis pats paskambino B.Obamai, kad aptartų, kaip spręsti krizę, kuri kilo, kai Rusija nuo Ukrainos atplėšė ir prisijungė Krymą.
JAV spauda mano, kad B.Obamai rūpi ne tik Sirija. Viešėdamas Europoje jis akcentavo būtinybę sureguliuoti po Krymo aneksijos kilusią krizę. Manoma, kad B.Obama gali pabandyti „naftos šeichus“ įtikinti sumažinti pasaulines naftos kainas.
Tai būtų itin skaudus smūgis Rusijos ekonomikai, kurią maitina brangi nafta. Kol kas naftos kainos auga – penktadienio vakarą „Brent“ rūšies naftos kainos gegužės mėnesio sandoriams Londono biržoje „ICE Futures“ paaugo 0,37 JAV dolerio iki 108,19 JAV dolerio už barelį. WTI rūšies naftos kainos gegužės sandoriams Niujorko prekių biržoje (NYMEX) pakilo 0,31 JAV dolerio iki 101,59 JAV dolerio už barelį. Jei Saudo Arabija atsuktų naftos kranelius, jos kainos imtų greitai kristi.
Precedentas jau yra. Įpykusi po sovietų invazijos į Afganistaną 1979 metais, Saudo Arabija devintojo dešimtmečio viduryje dirbtinai sumažino naftos kainą iki 20 dolerių už barelį (dabartinėmis kainomis). Dabar prireiktų kur kas mažesnio naftos kainų kritimo – iki maždaug 90 dolerių už barelį, kad Rusija pajustų rimtą ekonominę žalą.

NA TAI KĄ ? PIZ DEC PUTINISTANUI, SPARNELIAI NUSILEIS.",0,13,9
Delfi,81577158,30/03/2014 12:16:13,64399114,29/03/2014 09:25:00,188.69.199.85,LR PILIETIS,"Kokią teisę turi JAV nurodinėti Rusijai, kur pastaroji turėtų dislokuoti savo kariuomenę savo valstybės teritorijoje. Rusija nenurodinėja Amerikai gali ji, ar ne laikyti kariuomenės dalinius Aleskoje, prie Meksikos, ar Kanados sienų.",0,12,12
Delfi,81577168,30/03/2014 12:16:13,64399114,29/03/2014 09:25:00,162.243.53.75,Dvigubi standartai,"Vakarų propagandistai, o Lietuvos – ypač - tendencingai nušviečia įvykius Ukrainoje. Visur taikomi dvigubi standartai: kai Vakarams yra naudinga, manipuliuojama tautų teise į apsisprendimą, laisvės troškimą ir pan. Referendumas Kosove buvo TEISĖTAS, o Kryme pasmerkiamas, kaip NETEISĖTAS. Rusija vaizduojama, kaip žiauri laukinė agresorė, atplėšusi Krymą nuo Ukrainos ir besikėsinanti į pačią Ukrainą ir Pabaltijo valstybes.
Krymas iki 1954 m. niekada nepriklausė Ukrainai. Išgertuvių metu N. Chruščiovas, norėdamas pamaloninti savo sėbrus Kijeve, pažadėjo Krymą prijungti prie Ukrainos – taip ir padarė. Gyventojų nuomonės niekas neklausė. Tai jam buvo tas pats, kas vieno kolūkio kaimą perduoti kitam kolūkiui... (Kiek tai buvo teisėta, kažkodėl niekas nesvarsto). Jis lygiai taip pat sėkmingai galėjo Lietuvai priklausančią Neringos pusiasalio dalį prijungti prie Kaliningrado srities. GARANTUOJU – NIEKAS NEBŪTŲ PRIEŠTARAVĘS. Ar Lietuva dabar neklyktų visam pasauliui, kad tai buvo NETEISĖTA, ir nereikalautų grąžinti?
JAV ir Vakarams reikėtų nuolat priminti jų “darbelius”, nešant “demokratiją” į Vietnamą, kai buvo nužudyta apie 3 milijonus vietnamiečių, ir visai nesenus įvykius: Jugosalavijos, Libijos bombardavimą, sugriautą Iraką ir Afganistaną…
Vakarai mėgsta žongliruoti teisėtumo sąvokomis. 1991 m. Lietuvos Aukščiausioji taryba nutarė, kad 1940 m. Lietuvos įstojimas į TSRS buvo neteisėtas ir negaliojantis nuo pat pradžių, todėl Lietuva nuo 1990 m. kovo 11 paskelbta neprikausoma. Vakarai visaip sveikino ir liaupsino tokį žingsnį.
Dauguma Vakarų pasaulio gyventojų nežino istorijos, todėl jais lengva manipuliuoti. Rusijos Dūma ir Krymo parlamentas irgi turėjo priimti analogiškus dokumentus: kad Krymo prijungimas prie Ukrainos 1954 m. buvo voliuntaristinis ir NETEISĖTAS N. Chruščiovo aktas, todėl NEGALIOJANTIS nuo pat pradžių.
Įdomu, ką Vakarai tada būtų giedoję?",0,11,11
